0	10
0.376	6.84182	684.872	-690.061	5.18885
0.377	6.83493	684.182	-689.372	5.18927
0.378	6.82804	683.493	-688.683	5.18968
0.379	6.82116	682.804	-687.994	5.19009
0.38	6.81429	682.116	-687.307	5.1905
0.381	6.80742	681.429	-686.62	5.19092
0.382	6.80056	680.742	-685.934	5.19133
0.383	6.79371	680.056	-685.248	5.19174
0.384	6.78687	679.371	-684.563	5.19215
0.385	6.78003	678.687	-683.879	5.19256
0.386	6.77319	678.003	-683.196	5.19297
0.387	6.76637	677.319	-682.513	5.19338
0.388	6.75955	676.637	-681.831	5.19379
0.389	6.75274	675.955	-681.149	5.1942
0.39	6.74594	675.274	-680.469	5.1946
0.391	6.73914	674.594	-679.789	5.19501
0.392	6.73235	673.914	-679.109	5.19542
0.393	6.72556	673.235	-678.43	5.19583
0.394	6.71878	672.556	-677.752	5.19623
0.395	6.71201	671.878	-677.075	5.19664
0.396	6.70525	671.201	-676.398	5.19704
0.397	6.69849	670.525	-675.722	5.19745
0.398	6.69174	669.849	-675.047	5.19785
0.399	6.685	669.174	-674.372	5.19826
0.4	6.67826	668.5	-673.698	5.19866
0.401	6.67153	667.826	-673.025	5.19907
0.402	6.66481	667.153	-672.353	5.19947
0.403	6.65809	666.481	-671.681	5.19987
0.404	6.65138	665.809	-671.009	5.20027
0.405	6.64468	665.138	-670.339	5.20068
0.406	6.63798	664.468	-669.669	5.20108
0.407	6.63129	663.798	-669	5.20148
0.408	6.62461	663.129	-668.331	5.20188
0.409	6.61793	662.461	-667.663	5.20228
0.41	6.61126	661.793	-666.996	5.20268
0.411	6.6046	661.126	-666.329	5.20308
0.412	6.59794	660.46	-665.663	5.20348
0.413	6.59129	659.794	-664.998	5.20388
0.414	6.58465	659.129	-664.333	5.20428
0.415	6.57801	658.465	-663.669	5.20468
0.416	6.57138	657.801	-663.006	5.20507
0.417	6.56476	657.138	-662.344	5.20547
0.418	6.55814	656.476	-661.682	5.20587
0.419	6.55153	655.814	-661.02	5.20626
0.42	6.54493	655.153	-660.36	5.20666
0.421	6.53833	654.493	-659.7	5.20705
0.422	6.53174	653.833	-659.04	5.20745
0.423	6.52516	653.174	-658.382	5.20784
0.424	6.51858	652.516	-657.724	5.20824
0.425	6.51201	651.858	-657.066	5.20863
0.426	6.50544	651.201	-656.41	5.20903
0.427	6.49889	650.544	-655.754	5.20942
0.428	6.49233	649.889	-655.098	5.20981
0.429	6.48579	649.233	-654.444	5.21021
0.43	6.47925	648.579	-653.79	5.2106
0.431	6.47272	647.925	-653.136	5.21099
0.432	6.4662	647.272	-652.483	5.21138
0.433	6.45968	646.62	-651.831	5.21177
0.434	6.45317	645.968	-651.18	5.21216
0.435	6.44666	645.317	-650.529	5.21255
0.436	6.44016	644.666	-649.879	5.21294
0.437	6.43367	644.016	-649.23	5.21333
